Latitude,Longitude,ZCategory
47.54102937,-122.282362,SINGLE FAMILY / DUPLEX
47.5741703,-122.2984444,MULTIFAMILY
47.57493924,-122.2983217,SINGLE FAMILY / DUPLEX
47.57428848,-122.2984558,SINGLE FAMILY / DUPLEX
47.53017329,-122.2811862,SINGLE FAMILY / DUPLEX
47.62891542,-122.3116729,SINGLE FAMILY / DUPLEX
47.61375188,-122.3356752,COMMERCIAL
47.59168316,-122.3864985,SINGLE FAMILY / DUPLEX
47.62391305,-122.2995251,SINGLE FAMILY / DUPLEX
47.68565546,-122.3453277,SINGLE FAMILY / DUPLEX
47.70081728,-122.3385411,SINGLE FAMILY / DUPLEX
47.70081753,-122.3383761,SINGLE FAMILY / DUPLEX
47.66926064,-122.283901,SINGLE FAMILY / DUPLEX
47.57762702,-122.412451,MULTIFAMILY
47.55831825,-122.3610365,
47.59512985,-122.300953,SINGLE FAMILY / DUPLEX
47.5951253,-122.300741,SINGLE FAMILY / DUPLEX
47.66661712,-122.3768379,SINGLE FAMILY / DUPLEX
47.61269306,-122.3009915,SINGLE FAMILY / DUPLEX
47.71146894,-122.3141259,SINGLE FAMILY / DUPLEX
47.67548128,-122.3079823,SINGLE FAMILY / DUPLEX
47.62036849,-122.2862544,SINGLE FAMILY / DUPLEX
47.64921946,-122.4076571,SINGLE FAMILY / DUPLEX
47.69249576,-122.3342861,SINGLE FAMILY / DUPLEX
47.52521092,-122.2659747,SINGLE FAMILY / DUPLEX
47.55252783,-122.385876,SINGLE FAMILY / DUPLEX
47.68130882,-122.3702112,
47.58329546,-122.3137492,SINGLE FAMILY / DUPLEX
47.62272238,-122.32743,MULTIFAMILY
47.66326226,-122.3155819,COMMERCIAL
47.51269826,-122.2658875,COMMERCIAL
47.6056731,-122.3351247,COMMERCIAL
47.66480495,-122.3204229,SINGLE FAMILY / DUPLEX
47.6759687,-122.3055722,SINGLE FAMILY / DUPLEX
47.67594803,-122.3053551,SINGLE FAMILY / DUPLEX
47.56549837,-122.3969031,COMMERCIAL
47.57519707,-122.2824994,SINGLE FAMILY / DUPLEX
47.70941826,-122.3170865,COMMERCIAL
47.57573695,-122.3767881,SINGLE FAMILY / DUPLEX
47.57976179,-122.3922232,SINGLE FAMILY / DUPLEX
47.6785504,-122.304893,SINGLE FAMILY / DUPLEX
47.64868169,-122.3425554,COMMERCIAL
47.67818064,-122.322556,MULTIFAMILY
47.67827332,-122.3223191,MULTIFAMILY
47.61361327,-122.28963,COMMERCIAL
47.58118964,-122.3221232,INDUSTRIAL
47.71120085,-122.3270491,MULTIFAMILY
47.63217258,-122.3647749,MULTIFAMILY
47.61825574,-122.3261026,COMMERCIAL
47.63373151,-122.3101866,SINGLE FAMILY / DUPLEX
47.5608436,-122.3378704,INDUSTRIAL
47.54696422,-122.3957718,SINGLE FAMILY / DUPLEX
47.62004449,-122.338088,COMMERCIAL
47.61181606,-122.3231999,MULTIFAMILY
47.68400265,-122.3862298,SINGLE FAMILY / DUPLEX
47.61457569,-122.3204489,COMMERCIAL
47.61540055,-122.3358177,COMMERCIAL
47.66368613,-122.2732549,COMMERCIAL
47.64599857,-122.3723196,SINGLE FAMILY / DUPLEX
47.67816143,-122.2954483,SINGLE FAMILY / DUPLEX
47.61770123,-122.330612,COMMERCIAL
47.66594738,-122.3126783,COMMERCIAL
47.63584972,-122.3431063,MULTIFAMILY
47.56084507,-122.4029224,SINGLE FAMILY / DUPLEX
47.54548251,-122.3867795,COMMERCIAL
47.54955078,-122.2806099,SINGLE FAMILY / DUPLEX
47.55225262,-122.2832107,SINGLE FAMILY / DUPLEX
47.66670506,-122.3598715,SINGLE FAMILY / DUPLEX
47.69991677,-122.3815878,SINGLE FAMILY / DUPLEX
47.61429877,-122.352642,COMMERCIAL
47.65561849,-122.3806475,INDUSTRIAL
47.65561849,-122.3806475,INDUSTRIAL
47.65561849,-122.3806475,INDUSTRIAL
47.65561849,-122.3806475,INDUSTRIAL
47.66017593,-122.3557041,SINGLE FAMILY / DUPLEX
47.54414041,-122.2584059,SINGLE FAMILY / DUPLEX
47.62304677,-122.3407984,COMMERCIAL
47.60505199,-122.3342878,COMMERCIAL
47.60567954,-122.3273468,MULTIFAMILY
47.64919282,-122.3568741,COMMERCIAL
47.55728466,-122.3864764,MULTIFAMILY
47.55617341,-122.3953278,SINGLE FAMILY / DUPLEX
47.65082742,-122.4020228,SINGLE FAMILY / DUPLEX
47.65368622,-122.3470161,COMMERCIAL
47.63216978,-122.3471397,MULTIFAMILY
47.69656574,-122.3186291,SINGLE FAMILY / DUPLEX
47.71984324,-122.2902064,MULTIFAMILY
47.67132389,-122.3335794,SINGLE FAMILY / DUPLEX
47.61770123,-122.330612,COMMERCIAL
47.67100448,-122.2683475,SINGLE FAMILY / DUPLEX
47.51886775,-122.3570365,COMMERCIAL
47.56269521,-122.2883197,COMMERCIAL
47.66263573,-122.356983,SINGLE FAMILY / DUPLEX
47.56182524,-122.2902156,SINGLE FAMILY / DUPLEX
47.51856644,-122.2696662,MULTIFAMILY
47.65306299,-122.3407166,SINGLE FAMILY / DUPLEX
47.61429877,-122.352642,COMMERCIAL
47.65300051,-122.3407087,SINGLE FAMILY / DUPLEX
47.65419179,-122.3855582,SINGLE FAMILY / DUPLEX
47.62287309,-122.3414632,COMMERCIAL
47.68325051,-122.3961572,SINGLE FAMILY / DUPLEX
47.6393375,-122.3159401,SINGLE FAMILY / DUPLEX
47.6870533,-122.3895372,SINGLE FAMILY / DUPLEX
47.66226937,-122.3254499,SINGLE FAMILY / DUPLEX
47.64712968,-122.3668055,SINGLE FAMILY / DUPLEX
47.63939332,-122.3263664,SINGLE FAMILY / DUPLEX
47.68126716,-122.4018331,SINGLE FAMILY / DUPLEX
47.64971056,-122.3390619,SINGLE FAMILY / DUPLEX
47.61227955,-122.3451302,MULTIFAMILY
47.66606577,-122.2653866,SINGLE FAMILY / DUPLEX
47.67013947,-122.2585881,SINGLE FAMILY / DUPLEX
47.67348534,-122.3176068,COMMERCIAL
47.6241378,-122.3386931,COMMERCIAL
47.55827432,-122.3938627,SINGLE FAMILY / DUPLEX
47.6241378,-122.3386931,COMMERCIAL
47.5203348,-122.392904,SINGLE FAMILY / DUPLEX
47.67834855,-122.3050037,SINGLE FAMILY / DUPLEX
47.64725814,-122.4122323,SINGLE FAMILY / DUPLEX
47.69684754,-122.2998666,SINGLE FAMILY / DUPLEX
47.56225457,-122.27475,SINGLE FAMILY / DUPLEX
47.64814591,-122.4071614,SINGLE FAMILY / DUPLEX
47.63924401,-122.3254992,COMMERCIAL
47.66280612,-122.3665865,INDUSTRIAL
47.6536767,-122.400564,SINGLE FAMILY / DUPLEX
47.6239055,-122.3643876,MULTIFAMILY
47.61313935,-122.2982842,SINGLE FAMILY / DUPLEX
47.61195348,-122.3316861,COMMERCIAL
47.55324821,-122.2872822,SINGLE FAMILY / DUPLEX
47.57848367,-122.295973,COMMERCIAL
47.56294869,-122.2952568,COMMERCIAL
47.6689938,-122.3166197,SINGLE FAMILY / DUPLEX
47.67330082,-122.307847,SINGLE FAMILY / DUPLEX
47.64359487,-122.3526169,SINGLE FAMILY / DUPLEX
47.5718463,-122.2862565,SINGLE FAMILY / DUPLEX
47.62715896,-122.3220525,SINGLE FAMILY / DUPLEX
47.64219938,-122.3262719,COMMERCIAL
47.62004449,-122.338088,COMMERCIAL
47.62296493,-122.3362166,COMMERCIAL
47.63856181,-122.359872,SINGLE FAMILY / DUPLEX
47.54699833,-122.3288321,COMMERCIAL
47.65730238,-122.3348003,SINGLE FAMILY / DUPLEX
47.56039035,-122.3994514,SINGLE FAMILY / DUPLEX
47.54699833,-122.3288321,COMMERCIAL
47.62366161,-122.2879805,SINGLE FAMILY / DUPLEX
47.55387567,-122.2787675,COMMERCIAL
47.70239152,-122.3522047,SINGLE FAMILY / DUPLEX
47.63652273,-122.3572862,COMMERCIAL
47.70995441,-122.2997743,COMMERCIAL
47.6774237,-122.2919717,SINGLE FAMILY / DUPLEX
47.66890986,-122.3766966,COMMERCIAL
47.6378547,-122.2799689,SINGLE FAMILY / DUPLEX
47.68196598,-122.3712003,SINGLE FAMILY / DUPLEX
47.62366161,-122.2879805,SINGLE FAMILY / DUPLEX
47.65099141,-122.337814,SINGLE FAMILY / DUPLEX
47.55124551,-122.3632679,COMMERCIAL
47.60399886,-122.3237836,COMMERCIAL
47.55387567,-122.2787675,COMMERCIAL
47.67441865,-122.3894833,SINGLE FAMILY / DUPLEX
47.67429736,-122.3894736,SINGLE FAMILY / DUPLEX
47.56943664,-122.2972198,MULTIFAMILY
47.67741947,-122.2922385,SINGLE FAMILY / DUPLEX
47.67691295,-122.2926259,SINGLE FAMILY / DUPLEX
47.66123485,-122.344341,MULTIFAMILY
47.62004449,-122.338088,COMMERCIAL
47.63797443,-122.2852509,SINGLE FAMILY / DUPLEX
47.61391287,-122.3372677,COMMERCIAL
47.65742376,-122.3673774,COMMERCIAL
47.55842599,-122.2665361,SINGLE FAMILY / DUPLEX
47.60987598,-122.303307,SINGLE FAMILY / DUPLEX
47.55969509,-122.3173305,SINGLE FAMILY / DUPLEX
47.66960162,-122.3730835,COMMERCIAL
47.71262389,-122.2850163,SINGLE FAMILY / DUPLEX
47.60454089,-122.3307351,COMMERCIAL
47.68420654,-122.2744606,SINGLE FAMILY / DUPLEX
47.6061431,-122.3367534,COMMERCIAL
47.56019088,-122.4036997,SINGLE FAMILY / DUPLEX
47.60532227,-122.291362,SINGLE FAMILY / DUPLEX
47.62704637,-122.303936,SINGLE FAMILY / DUPLEX
47.61399289,-122.3352466,COMMERCIAL
47.62708536,-122.3129062,SINGLE FAMILY / DUPLEX
47.60724407,-122.2923468,SINGLE FAMILY / DUPLEX
47.64132868,-122.3908964,SINGLE FAMILY / DUPLEX
47.65561849,-122.3806475,INDUSTRIAL
47.65561849,-122.3806475,INDUSTRIAL
47.65561849,-122.3806475,INDUSTRIAL
47.52429669,-122.3123515,COMMERCIAL
47.65561849,-122.3806475,INDUSTRIAL
47.56504688,-122.3719023,MULTIFAMILY
47.70428887,-122.3846854,SINGLE FAMILY / DUPLEX
47.5650899,-122.3711367,MULTIFAMILY
47.5650899,-122.3711367,MULTIFAMILY
47.62644973,-122.3043088,INSTITUTIONAL
47.52629223,-122.3721614,SINGLE FAMILY / DUPLEX
47.66906445,-122.359352,SINGLE FAMILY / DUPLEX
47.70287535,-122.3852697,SINGLE FAMILY / DUPLEX
47.59865997,-122.3285576,INSTITUTIONAL
47.52629223,-122.3721614,SINGLE FAMILY / DUPLEX
47.61553253,-122.3488374,MULTIFAMILY
47.68112743,-122.3561488,SINGLE FAMILY / DUPLEX
47.65567168,-122.2789751,SINGLE FAMILY / DUPLEX
47.66832399,-122.4085119,SINGLE FAMILY / DUPLEX
47.67024735,-122.3149109,SINGLE FAMILY / DUPLEX
47.63944444,-122.3438207,MULTIFAMILY
47.63948164,-122.3439165,MULTIFAMILY
47.65432195,-122.3532134,SINGLE FAMILY / DUPLEX
47.63948015,-122.343777,MULTIFAMILY
47.64104957,-122.356607,SINGLE FAMILY / DUPLEX
47.71835767,-122.3532447,SINGLE FAMILY / DUPLEX
47.67783462,-122.3164559,SINGLE FAMILY / DUPLEX
47.54862784,-122.3075497,
47.60454089,-122.3307351,COMMERCIAL
47.69768533,-122.3900832,SINGLE FAMILY / DUPLEX
47.63588395,-122.352231,SINGLE FAMILY / DUPLEX
47.64071484,-122.2761369,MULTIFAMILY
47.66599946,-122.3075038,SINGLE FAMILY / DUPLEX
47.66584676,-122.3739132,INDUSTRIAL
47.68342291,-122.3710195,SINGLE FAMILY / DUPLEX
47.69581929,-122.3636706,SINGLE FAMILY / DUPLEX
47.71508675,-122.3317472,SINGLE FAMILY / DUPLEX
47.67731018,-122.3668658,SINGLE FAMILY / DUPLEX
47.70825431,-122.3237834,COMMERCIAL
47.67504522,-122.3926349,SINGLE FAMILY / DUPLEX
47.67492053,-122.3925266,SINGLE FAMILY / DUPLEX
47.60189636,-122.3218343,MULTIFAMILY
47.61149351,-122.286819,SINGLE FAMILY / DUPLEX
47.67581376,-122.3873416,COMMERCIAL
47.67554783,-122.3872397,SINGLE FAMILY / DUPLEX
47.62943554,-122.3000537,SINGLE FAMILY / DUPLEX
47.60604252,-122.3394913,COMMERCIAL
47.6487176,-122.3784603,COMMERCIAL
47.67562719,-122.3872993,SINGLE FAMILY / DUPLEX
47.64870785,-122.3390787,COMMERCIAL
47.55491873,-122.3812249,MULTIFAMILY
47.64880393,-122.340799,COMMERCIAL
47.64938018,-122.3390849,COMMERCIAL
47.64880393,-122.340799,COMMERCIAL
47.56514926,-122.2878257,COMMERCIAL
47.62022312,-122.3414618,COMMERCIAL
47.62069226,-122.3413943,COMMERCIAL
47.62022312,-122.3414618,COMMERCIAL
47.59371337,-122.2951793,SINGLE FAMILY / DUPLEX
47.54822672,-122.3883243,SINGLE FAMILY / DUPLEX
47.68013505,-122.3055832,SINGLE FAMILY / DUPLEX
47.65875772,-122.3128762,COMMERCIAL
47.68258397,-122.325072,MULTIFAMILY
47.64870785,-122.3390787,COMMERCIAL
47.59634748,-122.3280847,COMMERCIAL
47.52455412,-122.3251709,SINGLE FAMILY / DUPLEX
47.54369018,-122.3646937,SINGLE FAMILY / DUPLEX
47.61997251,-122.3388731,COMMERCIAL
47.62276254,-122.3196639,SINGLE FAMILY / DUPLEX
47.68540285,-122.3107612,SINGLE FAMILY / DUPLEX
47.72623611,-122.3338299,SINGLE FAMILY / DUPLEX
47.52583169,-122.2820521,SINGLE FAMILY / DUPLEX
47.68703239,-122.3764757,COMMERCIAL
47.69354789,-122.3523199,SINGLE FAMILY / DUPLEX
47.65930891,-122.3942654,SINGLE FAMILY / DUPLEX
47.65034994,-122.309087,INSTITUTIONAL
47.61673411,-122.3326804,COMMERCIAL
47.69354789,-122.3523199,SINGLE FAMILY / DUPLEX
47.70991472,-122.3253332,COMMERCIAL
47.65373622,-122.4065606,SINGLE FAMILY / DUPLEX
47.68163702,-122.3495142,SINGLE FAMILY / DUPLEX
47.52630579,-122.2640684,SINGLE FAMILY / DUPLEX
47.65354958,-122.3430494,COMMERCIAL
47.65331481,-122.3429225,COMMERCIAL
47.65357081,-122.3436739,COMMERCIAL
47.6092117,-122.3242674,INSTITUTIONAL
47.6534284,-122.3437331,COMMERCIAL
47.6532892,-122.343726,COMMERCIAL
47.65316274,-122.3437033,COMMERCIAL
47.67414271,-122.3866032,SINGLE FAMILY / DUPLEX
47.62952917,-122.3122871,SINGLE FAMILY / DUPLEX
47.67816566,-122.2899977,INSTITUTIONAL
47.66197043,-122.2989147,COMMERCIAL
47.56349829,-122.3764051,COMMERCIAL
47.61192997,-122.3371863,COMMERCIAL
47.65310607,-122.3431802,COMMERCIAL
47.62853536,-122.3187847,SINGLE FAMILY / DUPLEX
47.68029069,-122.2751096,SINGLE FAMILY / DUPLEX
47.65026375,-122.4138823,SINGLE FAMILY / DUPLEX
47.60029945,-122.3284588,COMMERCIAL
47.60454089,-122.3307351,COMMERCIAL
47.66066403,-122.3616098,SINGLE FAMILY / DUPLEX
47.66066403,-122.3616098,SINGLE FAMILY / DUPLEX
47.58230712,-122.3156473,SINGLE FAMILY / DUPLEX
47.49981327,-122.2699414,SINGLE FAMILY / DUPLEX
47.5146497,-122.2838238,SINGLE FAMILY / DUPLEX
47.55299337,-122.2930703,SINGLE FAMILY / DUPLEX
47.54029345,-122.3210814,SINGLE FAMILY / DUPLEX
47.54430802,-122.3204737,SINGLE FAMILY / DUPLEX
47.54294049,-122.3225462,SINGLE FAMILY / DUPLEX
47.54334509,-122.3225901,SINGLE FAMILY / DUPLEX
47.54346244,-122.322513,SINGLE FAMILY / DUPLEX
47.54692716,-122.3205702,SINGLE FAMILY / DUPLEX
47.60454089,-122.3307351,COMMERCIAL
47.52639812,-122.2785569,SINGLE FAMILY / DUPLEX
47.54230358,-122.3840762,SINGLE FAMILY / DUPLEX
47.62049862,-122.3493159,COMMERCIAL
47.64660822,-122.319301,SINGLE FAMILY / DUPLEX
47.66778943,-122.3166364,SINGLE FAMILY / DUPLEX
47.71476933,-122.3055433,SINGLE FAMILY / DUPLEX
47.61695645,-122.3296664,COMMERCIAL
47.54853911,-122.3194075,COMMERCIAL
47.62830442,-122.3494397,SINGLE FAMILY / DUPLEX
47.72038549,-122.3726413,SINGLE FAMILY / DUPLEX
47.5399874,-122.3204977,SINGLE FAMILY / DUPLEX
47.54010066,-122.320516,SINGLE FAMILY / DUPLEX
47.60189636,-122.3218343,MULTIFAMILY
47.61442588,-122.3457179,COMMERCIAL
47.71458541,-122.2985599,COMMERCIAL
47.69533664,-122.3604446,SINGLE FAMILY / DUPLEX
47.66724858,-122.4084313,SINGLE FAMILY / DUPLEX
47.62853151,-122.3415138,COMMERCIAL
47.55108683,-122.3226852,SINGLE FAMILY / DUPLEX
47.54615153,-122.2806693,SINGLE FAMILY / DUPLEX
47.57707388,-122.3773571,SINGLE FAMILY / DUPLEX
47.5256299,-122.3588566,SINGLE FAMILY / DUPLEX
47.6070606,-122.309671,INSTITUTIONAL
47.6878784,-122.3743735,SINGLE FAMILY / DUPLEX
47.6070606,-122.309671,INSTITUTIONAL
47.63264186,-122.3417277,COMMERCIAL
47.52175647,-122.2646771,MULTIFAMILY
47.54862784,-122.3075497,SINGLE FAMILY / DUPLEX
47.57058875,-122.3562721,COMMERCIAL
47.60769331,-122.3354536,COMMERCIAL
47.61134999,-122.3156557,SINGLE FAMILY / DUPLEX
47.66942729,-122.354905,COMMERCIAL
47.59269592,-122.2936899,SINGLE FAMILY / DUPLEX
47.65921547,-122.3937024,SINGLE FAMILY / DUPLEX
47.50801323,-122.3769812,SINGLE FAMILY / DUPLEX
47.55772737,-122.388774,SINGLE FAMILY / DUPLEX
47.60688601,-122.3059688,SINGLE FAMILY / DUPLEX
47.6182108,-122.3575975,COMMERCIAL
47.70630346,-122.2969016,SINGLE FAMILY / DUPLEX
47.7042652,-122.3771314,SINGLE FAMILY / DUPLEX
47.5740333,-122.3336099,COMMERCIAL
47.54209076,-122.2874892,SINGLE FAMILY / DUPLEX
47.6416193,-122.3551692,SINGLE FAMILY / DUPLEX
47.58018048,-122.3046123,SINGLE FAMILY / DUPLEX
47.64053019,-122.3490161,SINGLE FAMILY / DUPLEX
47.71694294,-122.3358403,SINGLE FAMILY / DUPLEX
47.59405473,-122.3064999,SINGLE FAMILY / DUPLEX
47.62936718,-122.358609,MULTIFAMILY
47.69109546,-122.2931485,SINGLE FAMILY / DUPLEX
47.67439202,-122.3895851,SINGLE FAMILY / DUPLEX
47.69109546,-122.2931485,SINGLE FAMILY / DUPLEX
47.60070701,-122.3313464,COMMERCIAL
47.53197266,-122.3122395,INDUSTRIAL
47.67003301,-122.391125,SINGLE FAMILY / DUPLEX
47.62711006,-122.2990487,SINGLE FAMILY / DUPLEX
47.62339326,-122.2881182,SINGLE FAMILY / DUPLEX
47.61793733,-122.3238736,SINGLE FAMILY / DUPLEX
47.53676623,-122.3814668,SINGLE FAMILY / DUPLEX
47.63524994,-122.2830004,SINGLE FAMILY / DUPLEX
47.67827393,-122.2752992,SINGLE FAMILY / DUPLEX
47.59728895,-122.3100404,SINGLE FAMILY / DUPLEX
47.67487217,-122.385541,SINGLE FAMILY / DUPLEX
47.67487229,-122.3856547,SINGLE FAMILY / DUPLEX
47.6762721,-122.3100906,SINGLE FAMILY / DUPLEX
47.67437025,-122.3127816,SINGLE FAMILY / DUPLEX
47.62339326,-122.2881182,SINGLE FAMILY / DUPLEX
47.66767445,-122.374504,COMMERCIAL
47.65487945,-122.3469817,COMMERCIAL
47.60184014,-122.3086752,COMMERCIAL
47.53197266,-122.3122395,COMMERCIAL
47.61770123,-122.330612,COMMERCIAL
47.52272004,-122.3913904,SINGLE FAMILY / DUPLEX
47.64597638,-122.3758612,MULTIFAMILY
47.68009443,-122.3243323,COMMERCIAL
47.66631734,-122.2791009,SINGLE FAMILY / DUPLEX
47.61397452,-122.3335283,COMMERCIAL
47.53676623,-122.3814668,SINGLE FAMILY / DUPLEX
47.65281223,-122.27866,SINGLE FAMILY / DUPLEX
47.69387371,-122.3529497,SINGLE FAMILY / DUPLEX
47.61553792,-122.2926807,SINGLE FAMILY / DUPLEX
47.63892905,-122.3758351,MULTIFAMILY
47.55771426,-122.3946731,SINGLE FAMILY / DUPLEX
47.65684818,-122.3200832,MULTIFAMILY
47.65673138,-122.3201138,MULTIFAMILY
47.53197266,-122.3122395,COMMERCIAL
47.63672607,-122.3679943,MULTIFAMILY
47.63672607,-122.3679943,MULTIFAMILY
47.63656532,-122.3680262,MULTIFAMILY
47.54649779,-122.2912753,SINGLE FAMILY / DUPLEX
47.63656532,-122.3680262,MULTIFAMILY
47.61770123,-122.330612,COMMERCIAL
47.58831146,-122.3065108,INSTITUTIONAL
47.68810863,-122.3145714,SINGLE FAMILY / DUPLEX
47.6092117,-122.3242674,COMMERCIAL
47.62511549,-122.3363241,COMMERCIAL
47.54061271,-122.2930592,SINGLE FAMILY / DUPLEX
47.63672697,-122.3682484,MULTIFAMILY
47.636723,-122.3681332,MULTIFAMILY
47.67426855,-122.3895753,SINGLE FAMILY / DUPLEX
47.63667007,-122.3682553,MULTIFAMILY
47.67475453,-122.3855463,SINGLE FAMILY / DUPLEX
47.67475211,-122.3856674,SINGLE FAMILY / DUPLEX
47.61083028,-122.3448734,COMMERCIAL
47.67292703,-122.389558,SINGLE FAMILY / DUPLEX
47.62836507,-122.3014614,SINGLE FAMILY / DUPLEX
47.61695645,-122.3296664,COMMERCIAL
47.53681708,-122.3682491,SINGLE FAMILY / DUPLEX
47.64868312,-122.3256587,COMMERCIAL
47.53207015,-122.269495,COMMERCIAL
47.62033469,-122.344226,COMMERCIAL
47.55751835,-122.2944247,SINGLE FAMILY / DUPLEX
47.66962056,-122.3294533,SINGLE FAMILY / DUPLEX
47.72162099,-122.3572025,SINGLE FAMILY / DUPLEX
47.60740726,-122.3377828,COMMERCIAL
47.54482758,-122.2674231,SINGLE FAMILY / DUPLEX
47.6177921,-122.3452535,COMMERCIAL
47.70123828,-122.3703802,SINGLE FAMILY / DUPLEX
47.67602564,-122.3163505,COMMERCIAL
47.6113664,-122.3245532,COMMERCIAL
47.69037004,-122.36908,SINGLE FAMILY / DUPLEX
47.72290091,-122.3102468,SINGLE FAMILY / DUPLEX
47.67461601,-122.3592544,SINGLE FAMILY / DUPLEX
47.60496844,-122.3099301,SINGLE FAMILY / DUPLEX
47.58337425,-122.306595,SINGLE FAMILY / DUPLEX
47.67510673,-122.3495632,SINGLE FAMILY / DUPLEX
47.61475391,-122.2820167,SINGLE FAMILY / DUPLEX
47.6854635,-122.3946857,SINGLE FAMILY / DUPLEX
47.56010532,-122.3797978,SINGLE FAMILY / DUPLEX
47.66806914,-122.3250034,SINGLE FAMILY / DUPLEX
47.5736743,-122.2980309,SINGLE FAMILY / DUPLEX
47.62256167,-122.3196537,MULTIFAMILY
47.63357917,-122.3121858,MULTIFAMILY
47.63296819,-122.3632911,MULTIFAMILY
47.53197266,-122.3122395,COMMERCIAL
47.55389892,-122.3265792,SINGLE FAMILY / DUPLEX
47.542744,-122.3219128,SINGLE FAMILY / DUPLEX
47.54520007,-122.3212258,SINGLE FAMILY / DUPLEX
47.60590575,-122.3143481,MULTIFAMILY
47.63071414,-122.3563713,COMMERCIAL
47.61615155,-122.2905807,SINGLE FAMILY / DUPLEX
47.61595631,-122.3085385,COMMERCIAL
47.60501319,-122.3298953,COMMERCIAL
47.69290901,-122.3394575,SINGLE FAMILY / DUPLEX
47.63458876,-122.3593504,SINGLE FAMILY / DUPLEX
47.61790376,-122.3225156,MULTIFAMILY
47.70067996,-122.3822074,SINGLE FAMILY / DUPLEX
47.58276799,-122.3896909,SINGLE FAMILY / DUPLEX
47.63264254,-122.3588703,SINGLE FAMILY / DUPLEX
47.51284308,-122.3948579,SINGLE FAMILY / DUPLEX
47.60370224,-122.3344821,COMMERCIAL
47.60896713,-122.3348214,COMMERCIAL
47.6154658,-122.2951351,SINGLE FAMILY / DUPLEX
47.54174626,-122.321679,SINGLE FAMILY / DUPLEX
47.64113534,-122.3262618,COMMERCIAL
47.61192997,-122.3371863,COMMERCIAL
47.66017593,-122.3557041,SINGLE FAMILY / DUPLEX
47.60449295,-122.3380458,COMMERCIAL
47.65034994,-122.309087,INSTITUTIONAL
47.61054586,-122.3143525,SINGLE FAMILY / DUPLEX
47.67501228,-122.3042189,SINGLE FAMILY / DUPLEX
47.67469831,-122.291561,SINGLE FAMILY / DUPLEX
47.55432376,-122.3933377,SINGLE FAMILY / DUPLEX
47.56132705,-122.394013,SINGLE FAMILY / DUPLEX
47.68554572,-122.3966897,SINGLE FAMILY / DUPLEX
47.58928223,-122.3088731,SINGLE FAMILY / DUPLEX
47.5892885,-122.3087047,SINGLE FAMILY / DUPLEX
47.58935234,-122.3088619,SINGLE FAMILY / DUPLEX
47.63468546,-122.3509937,SINGLE FAMILY / DUPLEX
47.58403484,-122.30058,INSTITUTIONAL
47.68829829,-122.2937586,SINGLE FAMILY / DUPLEX
47.61054586,-122.3143525,SINGLE FAMILY / DUPLEX
47.65622237,-122.2789573,SINGLE FAMILY / DUPLEX
47.56184103,-122.3883687,MULTIFAMILY
47.55770738,-122.2791651,SINGLE FAMILY / DUPLEX
47.61499133,-122.325928,MULTIFAMILY
47.56132705,-122.394013,SINGLE FAMILY / DUPLEX
47.60193619,-122.3281349,COMMERCIAL
47.53197266,-122.3122395,COMMERCIAL
47.67549404,-122.2699378,SINGLE FAMILY / DUPLEX
47.64028141,-122.3673509,SINGLE FAMILY / DUPLEX
47.6549692,-122.277232,SINGLE FAMILY / DUPLEX
47.56169118,-122.3872473,COMMERCIAL
47.62710575,-122.3252829,SINGLE FAMILY / DUPLEX
47.66622024,-122.3750344,COMMERCIAL
47.56006214,-122.3973481,SINGLE FAMILY / DUPLEX
47.69430997,-122.3776791,MULTIFAMILY
47.53860927,-122.3728549,SINGLE FAMILY / DUPLEX
47.63647344,-122.366002,SINGLE FAMILY / DUPLEX
47.58303727,-122.3751164,SINGLE FAMILY / DUPLEX
47.55568593,-122.2809981,MULTIFAMILY
47.66338757,-122.3605173,SINGLE FAMILY / DUPLEX
47.555578,-122.2810082,MULTIFAMILY
47.69185302,-122.2867174,SINGLE FAMILY / DUPLEX
47.66865541,-122.2657797,SINGLE FAMILY / DUPLEX
47.50605861,-122.2546826,SINGLE FAMILY / DUPLEX
47.68434924,-122.3051027,SINGLE FAMILY / DUPLEX
47.67181283,-122.3845165,MULTIFAMILY
47.66972241,-122.3357043,SINGLE FAMILY / DUPLEX
47.64901209,-122.3445057,COMMERCIAL
47.67630097,-122.3175785,COMMERCIAL
47.5892885,-122.3087047,SINGLE FAMILY / DUPLEX
47.66695956,-122.286032,SINGLE FAMILY / DUPLEX
47.6070606,-122.309671,INSTITUTIONAL
47.58911363,-122.3086856,SINGLE FAMILY / DUPLEX
47.58911363,-122.3086856,SINGLE FAMILY / DUPLEX
47.58911484,-122.3088197,SINGLE FAMILY / DUPLEX
47.66972241,-122.3357043,SINGLE FAMILY / DUPLEX
47.55386493,-122.3573108,SINGLE FAMILY / DUPLEX
47.55386493,-122.3573108,SINGLE FAMILY / DUPLEX
47.67181372,-122.3361752,SINGLE FAMILY / DUPLEX
47.61598241,-122.3344948,INSTITUTIONAL
47.71805133,-122.3686473,SINGLE FAMILY / DUPLEX
47.56185593,-122.293646,COMMERCIAL
47.61275016,-122.3368671,COMMERCIAL
47.60884785,-122.3219422,INSTITUTIONAL
47.56046658,-122.378454,SINGLE FAMILY / DUPLEX
47.63979021,-122.3628536,SINGLE FAMILY / DUPLEX
47.6308137,-122.3291959,COMMERCIAL
47.6344458,-122.3517114,SINGLE FAMILY / DUPLEX
